event_id,steps,exact_step_share,equation_count,evidence_tier,limitation,observed_tightening_mw,generator_tightening_mw,rhs_tightening_mw,other_lhs_tightening_mw,switch_composite_mw,unresolved_mw,complete_terms_share,reconciliation_error_mw
QNI-lower-20260805T1625,1,0.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1486.68192,0.0,0.0,0.0,0.0,1486.68192,0.0,0.0
QNI-upper-20240908T1710,21,0.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,195.48281,0.0,0.0,0.0,0.0,195.48281,0.0,0.0
QNI-upper-20240926T1315,3,0.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1268.6697900000001,0.0,0.0,0.0,0.0,1268.6697900000001,0.0,0.0
QNI-upper-20241019T1530,2,0.5,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1438.7218699999999,315.7730400259742,493.12493506493576,-2.6649354330780247e-05,0.0,629.8239215584441,0.0,0.0
QNI-upper-20241022T1615,28,0.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,258.01242999999994,0.0,0.0,0.0,0.0,258.01242999999994,0.0,0.0
QNI-upper-20241105T1120,2,0.5,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1576.79156,-389.2245972467535,402.09246753246674,-5.028571318651113e-05,0.0,1563.9237399999997,0.0,0.0
QNI-upper-20241107T1645,5,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,192.54715,91.8178764598985,100.72927918781738,-7.069035468099116e-06,0.0,1.4213194390322315e-06,0.0,1.1368683772161603e-13
QNI-upper-20241128T1305,9,0.5555555555555556,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,2056.5779299999995,1171.4590326493496,-1003.5727272727253,-1.1090904817921926e-05,0.0,1888.69163571428,0.0,0.0
QNI-upper-20241128T1330,7,0.5714285714285714,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,2027.23473,2183.166679324674,-1064.0238961038935,-6.555843597858675e-05,0.0,908.0920123376549,0.0,6.821210263296962e-13
QNI-upper-20241128T1520,2,0.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1890.6503099999998,0.0,0.0,0.0,0.0,1890.6503099999998,0.0,0.0
QNI-upper-20241208T1710,15,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,450.46727999999996,446.30828546294424,7.017370558375616,-2.8583758690356724,0.0,-1.5228422967084043e-07,0.0,0.0
QNI-upper-20241208T1725,12,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,420.35748,382.2668803959393,1.0772284263959069,37.0133814822334,0.0,-1.0304568519359236e-05,0.0,-1.1368683772161603e-13
QNI-upper-20241209T0915,11,0.2727272727272727,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1190.98731,-1528.5534251168829,3354.0157142857165,-1.6831169981555506e-05,0.0,-634.4749623376639,0.0,0.0
QNI-upper-20241218T0840,9,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,847.07141,2831.467268461539,-1984.395897435898,3.504272245599622e-06,0.0,3.547008728332912e-05,0.0,-4.547473508864641e-13
QNI-upper-20250115T1345,6,0.6666666666666666,4,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1397.03715,1024.8097172307696,-490.2536752136755,3.6615386612542606e-05,15.418879235204372,847.0621921323147,0.0,2.2737367544323206e-13
QNI-upper-20250122T1635,28,0.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,306.14324999999997,0.0,0.0,0.0,0.0,306.14324999999997,0.0,0.0
QNI-upper-20250213T1640,6,0.0,4,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1009.62377,0.0,0.0,0.0,0.0,1009.62377,0.0,0.0
QNI-upper-20250225T1540,18,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,551.05339,703.0561591493386,-152.0027788279774,7.107750916295748e-06,0.0,2.5708880571073678e-06,0.0,0.0
QNI-upper-20250321T1335,2,0.5,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1005.9952900000001,403.32626325490196,-242.44466666666673,27.44370223529354,0.0,817.6699911764713,0.0,0.0
QNI-upper-20250322T1445,29,0.034482758620689655,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,276.54143999999997,-0.923447301522796,42.57914720812186,-6.646556454822429,0.0,241.53229654822337,0.034482758620689655,-5.684341886080802e-14
QNI-upper-20250430T1125,1,0.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,827.8466099999999,0.0,0.0,0.0,0.0,827.8466099999999,0.0,0.0
QNI-upper-20250529T0630,9,0.6666666666666666,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,962.01972,26.972844969199173,-22.78520533880904,6.098562671752461e-06,0.0,957.8320742710472,0.6666666666666666,0.0
QNI-upper-20250610T1800,10,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,283.2521699999999,381.2167770125786,-89.72981132075488,-8.234805104821607,0.0,9.412997769686626e-06,0.0,5.684341886080802e-14
QNI-upper-20250612T1935,6,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,244.88047000000006,138.70129493710695,122.64877358490615,-16.469605754716866,0.0,7.232703865156509e-06,0.0,-2.842170943040401e-14
QNI-upper-20250626T0730,4,0.25,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1771.04325,142.16931164031638,0.0,-1.3339921420461014e-05,0.0,1628.873951699605,0.25,0.0
QNI-upper-20250627T0730,2,0.5,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1874.16272,208.64301076167152,0.0,5.1326782256548284e-05,0.0,1665.5196579115463,0.5,0.0
QNI-upper-20250701T0910,15,0.8,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1957.3606399999994,-3127.675594534729,3432.109436435122,0.0001030537353981262,0.0,1652.9266950458718,0.8,-9.094947017729282e-13
QNI-upper-20250704T1615,7,0.5714285714285714,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,2023.7628399999999,1804.0327523766239,-1226.3571428571393,0.00011736363428579725,0.0,1446.087113116881,0.5714285714285714,0.0
QNI-upper-20250712T1610,12,0.5833333333333334,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1953.59035,1553.4098044115115,-1367.0678625396101,-0.00019606465678432888,-254.5531895076715,2021.8017937004267,0.4166666666666667,2.2737367544323206e-13
QNI-upper-20250826T0730,7,0.8571428571428571,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1385.1195699999998,-1132.5418123955767,1259.095823095825,-3.7469327504202546e-06,-72.78415582309424,1331.3497188697788,0.7142857142857143,-2.2737367544323206e-13
QNI-upper-20250902T0605,9,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,261.62994000000003,86.57242854720812,144.21725888324883,30.840243838578598,0.0,8.730964466963087e-06,1.0,5.684341886080802e-14
QNI-upper-20250929T0930,8,0.25,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,2022.83719,-3039.888716153846,3299.849316239317,4.19658102760162e-05,0.0,1762.8765479487186,0.25,2.2737367544323206e-13
QNI-upper-20251012T1230,2,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1222.09161,-324.50511327272767,426.5999999999988,-3.0233763244761765e-05,1119.996754545454,-1.038961897847912e-06,0.5,0.0
QNI-upper-20251122T1630,17,0.6470588235294118,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1738.2604500000002,2627.317222537314,-2445.9823383084545,1.4925241805316273e-07,0.0,1556.925565621888,0.0,2.2737367544323206e-13
QNI-upper-20251206T0630,8,0.25,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1634.64003,72.63369639215661,91.29282352941135,4.976793411764444,0.0,1465.7367166666677,0.25,0.0
QNI-upper-20260110T1605,30,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,619.7740899999999,178.4474245093946,346.58829853862227,-31.947806847599278,126.68618062630463,-6.826722341202185e-06,0.2,1.1368683772161603e-13
QNI-upper-20260124T1845,6,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,162.52651000000003,175.7526883820459,-21.02576200417529,7.799583121085644,0.0,5.010438144381624e-07,0.0,-2.842170943040401e-14
QNI-upper-20260205T1550,8,0.75,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,659.0749900000001,440.17270122129435,96.83908141962411,3.5025524321503028,0.0,118.56065492693173,0.0,-4.547473508864641e-13
QNI-upper-20260303T0600,17,0.35294117647058826,5,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,838.4620400000001,-0.9769199199199203,2.0,-60.6997438438437,38.263744274274245,859.8749594894894,0.29411764705882354,1.1368683772161603e-13
QNI-upper-20260413T1350,22,0.9090909090909091,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1984.0832699999999,373.3779283450988,481.34372549019395,-75.52542324705745,1415.61626,-210.72922058823553,0.8636363636363636,2.2737367544323206e-13
QNI-upper-20260511T1040,1,0.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,731.04565,0.0,0.0,0.0,0.0,731.04565,0.0,0.0
QNI-upper-20260528T0645,8,0.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,160.94841,0.0,0.0,0.0,0.0,160.94841,0.0,0.0
QNI-upper-20260630T0730,15,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1348.88641,808.3486704779807,-77.26268557861489,-66.70122750733087,684.5016558954524,-3.287487061243155e-06,0.6,-2.2737367544323206e-13
QNI-upper-20260702T0700,8,0.875,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,847.56746,0.0,-3.0,-24.00000000000003,169.47294393393383,705.0945160660661,0.75,0.0
QNI-upper-20260721T0440,16,0.625,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,430.81348,426.14266648225464,-2.821586638830656,15.599167338204763,0.0,-8.106767181628584,0.0,-1.7053025658242404e-13
QNI-upper-20260815T1130,12,0.75,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1116.65494,252.15003658280915,-155.14712788259934,-32.0733279874213,0.0,1051.7253592872114,0.75,0.0
