event_id,steps,exact_step_share,equation_count,evidence_tier,limitation,observed_tightening_mw,generator_tightening_mw,rhs_tightening_mw,other_lhs_tightening_mw,switch_composite_mw,unresolved_mw,complete_terms_share,reconciliation_error_mw
VNI-lower-20250309T0800,22,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,657.73894,2412.0292217727265,-1754.2902727272726,-5.631818152435581e-05,0.0,4.727272736460009e-05,1.0,3.410605131648481e-13
VNI-lower-20250421T1335,10,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1645.3793699999999,478.5177157678573,47.13410714285672,1016.8244328035719,102.90314428571446,-3.000000006636583e-05,0.9,-2.2737367544323206e-13
VNI-lower-20250506T0835,2,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1372.41245,311.38038736607143,143.8459821428566,917.186088348214,0.0,-7.857142122702498e-06,1.0,2.2737367544323206e-13
VNI-lower-20250602T0600,22,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,365.96991999999995,327.96991704000004,-73.16522,2.6980029600000233,108.46722,-5.684341886080802e-14,0.8636363636363636,-5.684341886080802e-14
VNI-lower-20250606T1815,4,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1721.7544599999999,308.4657198750001,99.21975888388438,-7.854556784410878,1321.9235339614625,4.064063887199154e-06,0.5,0.0
VNI-lower-20250708T0730,7,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1516.0774900000001,324.991601921543,259.41177925531946,287.22611382313767,644.4479549999999,4.0000000126383384e-05,0.14285714285714285,0.0
VNI-lower-20250827T1210,6,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1484.76546,28.684710360000004,23.049190000000067,-1.4413403600000358,1434.4729443396225,-4.433962260463886e-05,0.8333333333333334,0.0
VNI-lower-20250926T2020,6,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1113.7141700000002,898.5660936132078,71.94858490565994,-199.6850402169804,342.8845416981127,-9.999999917909008e-06,0.5,2.2737367544323206e-13
VNI-lower-20251006T0425,1,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1368.38729,159.54348871698127,208.2393396226411,1000.6044048679248,0.0,5.6792452596710064e-05,1.0,2.2737367544323206e-13
VNI-lower-20251104T1715,7,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1680.91509,-982.321514750943,82.11973679245264,1016.1263122981129,1564.9905456603776,1.0000000088439265e-05,0.8571428571428571,-4.547473508864641e-13
VNI-lower-20251107T0655,6,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1676.5624700000003,-511.9365353762265,-729.259282075471,1386.3082797158488,1531.4500277358482,-1.9999999835818016e-05,0.6666666666666666,9.094947017729282e-13
VNI-lower-20251119T2035,30,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,604.92487,611.3025150679998,-6.377640000000042,4.9320000409247555e-06,0.0,-9.999999917909008e-06,1.0,2.2737367544323206e-13
VNI-lower-20251215T0205,12,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1785.69519,232.14123117018855,279.24485509433964,577.372506943019,696.9366467924526,-4.999999998744897e-05,0.5833333333333334,0.0
VNI-lower-20260106T1640,27,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,507.75393999999994,521.48411191,-13.730180000000018,-1.9099999806204693e-06,0.0,9.999999974752427e-06,1.0,-5.684341886080802e-14
VNI-lower-20260111T0015,14,1.0,4,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1201.7430600000002,-113.60441783018861,266.8993893653511,-343.6042167324183,1392.0523224699832,-1.7272727120598574e-05,0.6428571428571429,-2.2737367544323206e-13
VNI-lower-20260212T1435,4,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1230.38053,59.34107580000001,6.563859999999977,4.199999963816481e-06,1164.47559,0.0,0.75,0.0
VNI-lower-20260307T1215,7,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1023.1494700000001,36.2592546,40.10604000000002,5.399999976063441e-06,946.78417,0.0,0.8571428571428571,0.0
VNI-lower-20260409T1710,8,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1684.00569,3420.7063989937114,-538.8556603773584,-1892.5070953459124,694.6620267295596,1.9999999949504854e-05,0.625,0.0
VNI-lower-20260425T2315,9,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,282.14144,152.08933068999994,130.05211000000008,-6.899999465126427e-07,0.0,-1.1368683772161603e-13,1.0,0.0
VNI-lower-20260503T0930,21,1.0,4,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1686.17123,254.37150273999998,229.26157,-2.7399999709132317e-06,1202.5381700000003,-9.999999974752427e-06,0.8095238095238095,-4.547473508864641e-13
VNI-lower-20260603T1715,15,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1668.2025400000002,1639.737930691824,675.6015094339625,-830.8663546540882,183.72942452830137,3.0000000208474376e-05,0.0,4.547473508864641e-13
VNI-lower-20260622T0635,30,1.0,5,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,727.40348,541.8945824,96.78502000000003,-2.4000000025670154e-06,88.72387000000003,9.999999988963282e-06,0.8666666666666667,-1.1368683772161603e-13
VNI-lower-20260714T1510,24,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1656.4443700000002,896.2302743861643,1214.1213548427681,-1322.2044830025156,868.2972566666654,-3.2893081595375406e-05,0.08333333333333333,-2.2737367544323206e-13
VNI-lower-20260810T1610,9,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,981.0316899999999,899.6856735220124,720.9232075471685,-639.5771651572327,0.0,-2.591194794376861e-05,1.0,-3.410605131648481e-13
VNI-upper-20240908T1800,6,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1517.35152,1623.5980788367347,-106.24655102040805,-8.020407938698434e-06,0.0,2.0408128875715192e-07,0.0,0.0
VNI-upper-20240929T1720,9,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1681.17663,1210.4741761615917,-103.80745882664948,-807.482117334942,1381.9920399999999,-9.999999974752427e-06,0.0,-2.2737367544323206e-13
VNI-upper-20241028T1505,2,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1497.98183,0.0,0.0,0.0,1497.9818332992847,-3.2992848097955056e-06,0.0,0.0
VNI-upper-20241111T1735,11,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,947.17646,956.6405773340143,-9.464126659856817,6.710929360285641e-06,0.0,2.614913057641388e-06,1.0,1.1368683772161603e-13
VNI-upper-20241117T1550,8,1.0,4,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,2351.8661700000002,276.16337934627165,-75.70260978541316,-9.56085798547e-06,2151.405409785495,2.1450415488288854e-07,0.5,4.547473508864641e-13
VNI-upper-20241121T1750,9,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1922.52985,1908.2981541981612,-56.50135852911137,7.4565883409933904e-06,70.73304095396338,5.920397939007671e-06,0.8888888888888888,4.547473508864641e-13
VNI-upper-20241122T1800,24,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,987.8743999999998,948.9087381613892,38.96566905005116,-6.792645820691374e-06,0.0,-4.1879474110828596e-07,1.0,1.1368683772161603e-13
VNI-upper-20241123T1740,15,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1049.5586799999999,1065.0200721098986,-78.78007367312009,-5.2154858406755016e-05,63.31872371807985,9.999999999621423e-06,0.8666666666666667,0.0
VNI-upper-20241127T1450,5,1.0,5,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,867.72515,128.04059886509634,-48.93494646680966,13.318417601713325,775.3010849635732,-4.963573246641317e-06,0.0,0.0
VNI-upper-20241127T1500,5,1.0,5,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,867.72515,128.04059886509634,-48.93494646680966,13.318417601713325,775.3010849635732,-4.963573246641317e-06,0.0,0.0
VNI-upper-20241129T0615,13,1.0,7,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,2539.1956200000004,353.04284288684767,15.744340821325927,3.4925369315576846,2166.9158961761896,3.1840794463278144e-06,0.3076923076923077,0.0
VNI-upper-20241203T1135,8,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1795.73554,386.0057638447142,25.090834166827094,-10.290494167773206,1394.9293759417278,6.0214504287614545e-05,0.25,-2.2737367544323206e-13
VNI-upper-20241206T1425,6,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1537.91269,1516.6871853579955,-8.699309542684944,-1.7462706444335105,31.671085227132835,-3.9801000184525037e-07,0.5,0.0
VNI-upper-20241208T1805,4,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1523.2930600000002,3128.2254468295214,-241.14906444906424,-1363.7834263305613,0.0,0.00010395010382069358,0.0,4.547473508864641e-13
VNI-upper-20241213T1315,7,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,956.3975400000002,937.3969005656108,-10.223981900452387,-8.665158671037561e-06,29.224580000000003,5.000000021482265e-05,0.8571428571428571,1.1368683772161603e-13
VNI-upper-20250114T1740,10,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1542.38846,1567.8014414136876,-175.28883554647558,8.641469607753839e-07,149.8758523277446,9.40896484280529e-07,0.9,-2.2737367544323206e-13
VNI-upper-20250115T1345,9,1.0,5,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1458.9500899999998,1500.1386420091833,-13.47870694575655,-157.0727652779309,129.36293021450422,-1.0000000202126103e-05,0.1111111111111111,0.0
VNI-upper-20250115T1400,2,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1447.00688,1447.8597510926115,-147.04037460978157,5.187567575442613,141.0,-6.405827252820018e-05,0.0,-2.2737367544323206e-13
VNI-upper-20250122T0705,19,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1041.3242,790.6044579320987,111.52816872428,7.376543123926445e-06,139.1915697119344,-3.7448562721920098e-06,0.9473684210526315,0.0
VNI-upper-20250204T1515,6,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1673.1432599999998,2025.6624677300817,-109.39246629213481,8.776557220245596e-06,-243.12678000000002,2.9785495684109264e-05,0.5,0.0
VNI-upper-20250205T1630,19,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1526.6679699999997,1375.3875133003066,200.0876574736131,-0.5733507739199454,-48.23383999999999,-9.999999946330718e-06,0.9473684210526315,0.0
VNI-upper-20250205T1645,14,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1457.73776,1520.3847880592443,-62.64702757916234,-6.945864861596426e-07,0.0,2.1450435383485456e-07,1.0,2.2737367544323206e-13
VNI-upper-20250205T1655,14,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1457.73776,1520.3847880592443,-62.64702757916234,-6.945864861596426e-07,0.0,2.1450435383485456e-07,1.0,2.2737367544323206e-13
VNI-upper-20250207T1710,1,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1653.5172,0.0,0.0,0.0,1653.517233211876,-3.321187591609487e-05,0.0,0.0
VNI-upper-20250208T1435,4,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1355.5553699999998,51.793250540259756,-58.02594805194791,-0.06129248831185266,1361.84936,2.842170943040401e-14,0.25,-2.2737367544323206e-13
VNI-upper-20250210T1205,3,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1711.13511,440.2961548634985,-294.44101112234557,-49.533973741152884,1614.81395,-9.999999974752427e-06,0.6666666666666666,0.0
VNI-upper-20250306T1535,4,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,545.66902,197.29113088201325,-70.74842563401532,-1.3924447704021197e-05,419.1263384931504,-9.816700639930787e-06,0.5,0.0
VNI-upper-20250315T1620,9,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,2134.9652,2258.1313891930536,-159.62287027579166,4.637385463264411e-06,36.45667665985707,-2.14504780160496e-07,0.8888888888888888,9.094947017729282e-13
VNI-upper-20250409T1635,7,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1682.6390299999998,1856.971019243354,-174.33199386503063,-2.9652351676090525e-06,0.0,7.58691186319993e-06,1.0,-2.2737367544323206e-13
VNI-upper-20250409T1650,7,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1682.6390299999998,1856.971019243354,-174.33199386503063,-2.9652351676090525e-06,0.0,7.58691186319993e-06,1.0,-2.2737367544323206e-13
VNI-upper-20250411T1705,8,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1656.82072,1831.8532315001528,-175.0325185864142,1.1090738724482263e-06,0.0,5.977187072403467e-06,1.0,4.547473508864641e-13
VNI-upper-20250513T1615,11,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1984.16158,2170.194707846708,-186.0331378600821,-6.488683521900911e-06,0.0,1.6502057633260847e-05,1.0,2.2737367544323206e-13
VNI-upper-20250528T1630,25,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1750.8766199999998,2318.6645643028824,-567.7879417455954,-3.988186094416295e-06,0.0,1.430899054734028e-06,1.0,-2.2737367544323206e-13
VNI-upper-20250615T0635,5,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1078.60646,6.832565696465089,51.131912681911814,86.67928767151932,933.9626000000001,9.395010363277834e-05,0.8,0.0
VNI-upper-20250626T2005,28,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,502.37396,-59.72574327641465,88.90983465143114,24.57813801380844,448.61173061117506,-1.1368683772161603e-13,0.8571428571428571,1.1368683772161603e-13
VNI-upper-20250716T1035,27,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,668.61675,472.45615524000004,-100.28084000000001,301.46104476,-5.019620000000145,9.999999917909008e-06,0.8888888888888888,3.410605131648481e-13
VNI-upper-20250728T2235,5,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1877.7637799999998,694.6841390163411,492.11996972973003,499.86765686723504,191.0920043866937,1.0000000088439265e-05,0.8,0.0
VNI-upper-20250829T0625,12,1.0,5,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,2057.30612,1457.1658680806122,-58.79677479591794,0.11558651122422717,658.82143,1.0204081377196417e-05,0.6666666666666666,4.547473508864641e-13
VNI-upper-20250914T1540,6,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1211.72855,192.55379808666666,-84.82062999999987,16.725731913333313,1087.26966,-9.999999974752427e-06,0.5,0.0
VNI-upper-20250930T1325,9,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1093.35853,225.03983733333325,-50.428416666666465,-275.7304706666665,1194.4775899999997,-1.0000000031595846e-05,0.6666666666666666,0.0
VNI-upper-20251010T1735,2,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1806.3773,222.2230336286019,3.9119423692634614,14.923563329775789,1565.31876,6.72358737574541e-07,0.5,0.0
VNI-upper-20251126T1040,8,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,2319.0612499999997,2029.0016050571428,-91.51168714285723,273.26052208571434,108.31080000000006,9.999999946330718e-06,0.625,0.0
VNI-upper-20251126T1420,7,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1812.2272699999999,1212.8258798339475,793.1907363231368,-987.2123643929023,793.422954285714,6.395010373694276e-05,0.5714285714285714,2.2737367544323206e-13
VNI-upper-20251205T1550,8,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1479.97056,1801.7567105714284,-263.7663571428571,-58.019806285713614,0.0,1.2857142351663242e-05,0.0,0.0
VNI-upper-20260110T1505,6,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1073.07298,1153.4950366285714,-99.74467142857131,19.322604799999787,0.0,9.999999974752427e-06,0.0,2.2737367544323206e-13
VNI-upper-20260112T0710,20,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,643.5723799999998,58.87493179276594,516.5717214893616,-16.761227537446594,84.88695425531901,-2.1316282072803006e-14,0.9,0.0
VNI-upper-20260205T1340,12,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1693.3401700000002,1829.001087898176,-97.85173586626135,-23.641767746200554,-14.167399999999986,-1.428571388828459e-05,0.08333333333333333,0.0
VNI-upper-20260205T1415,2,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1690.70171,1774.3634493571424,-20.031285714285982,-63.630455071427846,0.0,1.4285715224104933e-06,0.0,0.0
VNI-upper-20260206T1255,8,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1755.93838,1767.1041333285712,44.62327142857119,-67.5827004714285,11.793670000000645,5.714285663316332e-06,0.0,0.0
VNI-upper-20260304T1555,5,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1939.44973,1818.1916704356609,213.6350145166186,1.1797648644212542,-93.55672000000001,1.8329933482164051e-07,0.8,0.0
VNI-upper-20260406T1055,27,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,829.7198999999998,1429.7010461702132,-586.5255053191487,-13.455640851064453,0.0,-1.0658141036401503e-14,1.0,-2.2737367544323206e-13
VNI-upper-20260407T0925,18,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,376.58243000000004,-68.4001763563831,446.9046010638303,-1.9219978989363748,0.0,3.1914892417717056e-06,1.0,0.0
VNI-upper-20260504T0845,19,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,959.52531,1420.3467680585109,-467.9764095744683,7.154968111702208,0.0,-1.6595744682490476e-05,1.0,-1.1368683772161603e-13
VNI-upper-20260623T0905,4,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1267.21286,0.0,246.22107,0.0,1020.991770763052,1.9236947984779817e-05,0.75,0.0
VNI-upper-20260714T1430,4,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,805.1378000000001,822.4057364361702,-17.2679255319147,-2.0904255499186896e-05,0.0,1.0000000031595846e-05,1.0,1.1368683772161603e-13
VNI-upper-20260722T2335,28,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,710.40255,598.22364368,-94.60224000000001,206.78114632000003,0.0,0.0,1.0,0.0
VNI-upper-20260801T1320,7,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1137.9209800000003,291.68060390957436,846.4413031914894,-0.20092710106363587,0.0,5.684341886080802e-14,1.0,2.2737367544323206e-13
