event_id,steps,exact_step_share,equation_count,evidence_tier,limitation,observed_tightening_mw,generator_tightening_mw,rhs_tightening_mw,other_lhs_tightening_mw,switch_composite_mw,unresolved_mw,complete_terms_share,reconciliation_error_mw
VSA-lower-20250513T1350,3,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1044.98737,-0.8981803550000045,125.04174,7.329590355000018,913.5142300000001,-9.999999974752427e-06,0.0,0.0
VSA-lower-20250619T0530,2,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,764.264,4.196575728000003,3.24183000000005,-0.9751457280000047,757.8007399999999,0.0,0.0,1.1368683772161603e-13
VSA-lower-20250628T1315,9,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,192.60712999999998,5.36024162,73.97324000000003,0.21360837999999127,113.06003999999984,5.684341886080802e-14,0.0,5.684341886080802e-14
VSA-lower-20250706T2245,13,0.9230769230769231,4,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,561.7678099999998,-1.2406999999999968,9.688900000000004,-1.0000000000000049,79.11970999999998,475.1999,0.7692307692307693,-2.2737367544323206e-13
VSA-lower-20250831T0930,1,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,695.6795,494.7995868185657,173.196371308017,27.683539215189814,0.0,2.6582275722830673e-06,1.0,-1.1368683772161603e-13
VSA-lower-20250929T1055,11,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1107.12741,-98.61920752320691,105.3449367088607,-6.725686991560984,1107.1273800000001,-1.2194092789741262e-05,0.9090909090909091,-2.2737367544323206e-13
VSA-lower-20251017T0940,8,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,760.05821,374.04303176371286,361.24341772151905,24.771754818565604,0.0,5.6962024927997845e-06,1.0,0.0
VSA-lower-20251105T0530,4,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,932.86709,-83.1725411921847,446.3817190128747,-288.3124201812056,857.9703284120174,3.948498090267094e-06,0.75,2.2737367544323206e-13
VSA-lower-20251112T0635,19,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,853.40634,344.978538562963,284.78174074074076,26.489076251851856,197.15700148148164,-1.703703713218374e-05,0.9473684210526315,-2.2737367544323206e-13
VSA-lower-20251120T1315,29,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,905.9820699999999,-0.4244152148147293,376.0638518518518,-16.08989293333354,546.4325062962964,1.9999999931741286e-05,0.9655172413793104,0.0
VSA-lower-20251217T1330,9,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,750.6260200000002,625.741623111111,47.87396296296299,-13.970853481481651,90.98128370370381,3.7037037827758468e-06,0.7777777777777778,1.1368683772161603e-13
VSA-lower-20260119T1505,1,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,531.67786,429.9620369259259,-42.57433333333332,144.29014344444468,0.0,1.2962962841811532e-05,1.0,-1.1368683772161603e-13
VSA-lower-20260218T0800,24,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,980.2547299999999,229.76540018518517,568.8385774074072,9.844096111111114,171.80664925925936,7.037037151214065e-06,0.9583333333333334,-1.1368683772161603e-13
VSA-lower-20260228T1255,5,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,760.47383,727.9592663703704,-55.25485185185189,14.754479555555537,73.01493481481481,1.1111112030448567e-06,0.8,-1.1368683772161603e-13
VSA-lower-20260310T1505,15,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,690.2817400000001,573.5372435555554,133.5674444444445,-16.822927259259124,0.0,-2.0740740779956468e-05,1.0,1.1368683772161603e-13
VSA-lower-20260410T1335,6,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,673.45728,255.0210371851851,233.41196296296297,1.2814814861936036e-05,185.02427703703705,-1.0000000031595846e-05,0.8333333333333334,1.1368683772161603e-13
VSA-lower-20260513T0730,2,0.5,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,563.7264200000001,0.17879999999999985,0.0,-4.440892098500626e-15,0.0,563.54762,0.5,0.0
VSA-lower-20260519T1420,13,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,501.9798900000001,-396.7344113277776,743.4199170370368,12.010526512963255,143.28385777777754,0.0,0.6923076923076923,5.684341886080802e-14
VSA-lower-20260604T1640,20,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1100.94978,851.1102955889146,370.26845265588884,-120.42896824480329,0.0,0.0,0.0,0.0
VSA-lower-20260713T0720,7,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,866.49598,-693.1210017812151,18.727327706687554,246.42619407452776,1294.46345,9.999999974752427e-06,0.0,-1.1368683772161603e-13
VSA-lower-20260728T1110,26,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1243.4161100000001,-1497.7540998804197,1822.3014352290684,1.3348687254257738,917.533885925926,2.0000000063191692e-05,0.9230769230769231,-4.547473508864641e-13
VSA-lower-20260817T1105,5,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,770.42092,1085.4527448148147,-290.93981481481495,-24.09202740740723,0.0,1.7407407455038992e-05,1.0,2.2737367544323206e-13
VSA-lower-20260826T0850,26,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,754.6859400000001,386.3775000740738,-13.161222222222285,-1.9333333294784752e-05,381.4696459259259,3.555555588619086e-05,0.9615384615384616,1.1368683772161603e-13
VSA-upper-20240904T1715,5,0.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,741.1762299999999,0.0,0.0,0.0,0.0,741.1762299999999,0.0,0.0
VSA-upper-20241017T1430,2,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,552.35766,807.7972658490565,-33.47542452830215,-230.7761541509434,8.81199452830191,-2.1698113016555e-05,0.0,1.1368683772161603e-13
VSA-upper-20241026T1500,6,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,127.78581000000001,0.0,127.78581000000001,0.0,0.0,4.263256414560601e-14,1.0,-4.263256414560601e-14
VSA-upper-20241106T1440,2,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1128.08941,4.172266761000002,17.943250000000035,-1.6696167609999852,1107.6435711392405,-6.113924047213004e-05,0.0,-2.2737367544323206e-13
VSA-upper-20241217T0735,1,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,691.62817,0.0,0.0,0.0,691.6281614689265,8.531073490303243e-06,0.0,0.0
VSA-upper-20241220T1615,9,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,753.3895,579.6094868396226,130.00278301886812,7.799460518867971,35.977741132075494,2.8490565739502927e-05,0.0,2.2737367544323206e-13
VSA-upper-20250102T1910,6,0.8333333333333334,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,393.37514,-117.91263649717523,-31.400819209039653,522.692745762712,0.0,19.99584994350289,0.0,0.0
VSA-upper-20250104T1335,4,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,582.2496100000001,21.756988080000003,0.5368799999999965,1.9199999981012184e-06,559.9556742953021,6.570469793132361e-05,0.5,1.1368683772161603e-13
VSA-upper-20250201T1720,15,0.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,676.1153600000001,0.0,0.0,0.0,0.0,676.1153600000001,0.0,0.0
VSA-upper-20250201T1810,7,0.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,278.44666,0.0,0.0,0.0,0.0,278.44666,0.0,0.0
VSA-upper-20250207T1825,1,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,819.06818,415.97036334440753,112.27519379844999,290.82255827242454,0.0,6.458471784753783e-05,0.0,1.1368683772161603e-13
VSA-upper-20250317T1020,20,0.15,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,593.29838,0.0,37.23624000000001,0.0,0.0,556.06214,0.15,0.0
VSA-upper-20250331T1910,7,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,672.72234,94.2911626553672,118.43686440677965,-102.64604706214693,562.6403517154811,8.284518955292697e-06,0.8571428571428571,1.1368683772161603e-13
VSA-upper-20250426T1450,6,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,778.4121600000001,-40.22527236401674,4.759282845188267,85.33931788702931,728.5388282008369,3.430962209449717e-06,0.6666666666666666,1.1368683772161603e-13
VSA-upper-20250527T1225,4,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,771.66885,429.55146365695936,-285.6688220129048,408.9054010578697,218.88081275262147,-5.4545456578125595e-06,0.5,-1.1368683772161603e-13
VSA-upper-20250605T0015,6,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,291.78773,142.70754113636352,-189.96916666666647,339.04936159090994,0.0,-6.060607034896748e-06,0.0,0.0
VSA-upper-20250612T1830,1,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,487.90138,0.0,0.0,0.0,487.90138964249235,-9.642492329930974e-06,0.0,0.0
VSA-upper-20250614T1910,6,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,903.6745799999999,551.1335181060606,-61.41946969697014,-58.97726871212125,472.9377972727273,3.030303417972391e-06,0.0,-1.1368683772161603e-13
VSA-upper-20250618T1835,6,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,1037.38593,659.4852474999997,407.38928030303043,-29.488665984848453,0.0,6.818181804391088e-05,0.0,2.2737367544323206e-13
VSA-upper-20250627T1740,6,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,828.31837,781.8008399242422,105.49477272727268,-58.97727143939377,0.0,2.878787884696976e-05,0.0,1.1368683772161603e-13
VSA-upper-20250719T1400,6,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,800.6526100000001,648.8555908235293,68.38768627450972,7.188346235294496,76.22099882352956,-1.21568629651847e-05,0.0,0.0
VSA-upper-20250812T1010,4,0.75,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,611.23325,5.102164039836556,23.465801838610847,6.687653641470791,0.0,575.9776304800818,0.75,0.0
VSA-upper-20250905T0815,15,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,548.1267,229.6829421010386,7.474506724548526,12.098708344995119,298.87056105209393,-1.822267620354978e-05,0.26666666666666666,1.1368683772161603e-13
VSA-upper-20250918T0920,5,1.0,4,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,675.4715799999999,-12.949353345250259,35.717834525025594,-6.92410445863118,659.6271794734986,2.3805357159289997e-05,0.4,0.0
VSA-upper-20251025T1230,5,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,782.25152,-37.69505911439097,96.76531365313684,-19.633649372693366,742.8149154805826,-6.466349589118181e-07,0.0,-1.1368683772161603e-13
VSA-upper-20251103T0530,6,0.8333333333333334,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,797.9716400000001,-106.57773564853561,179.76240585774053,119.25131117154814,595.0206107926151,10.515047826631843,0.6666666666666666,1.1368683772161603e-13
VSA-upper-20251213T1610,7,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,829.03865,184.60104338912126,118.79897489539749,377.4675725941422,148.17105212320655,6.998132505486865e-06,0.0,0.0
VSA-upper-20260131T1545,19,1.0,4,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,744.31538,-33.085166043461,-82.91484030875613,126.20447824185689,734.1109066388884,1.4714716201069677e-06,0.21052631578947367,2.2737367544323206e-13
VSA-upper-20260201T1815,1,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,628.85328,0.0,0.0,0.0,628.853279322034,6.779659997846466e-07,0.0,0.0
VSA-upper-20260226T1455,6,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,219.75522999999998,94.82529345845848,177.80480867867868,-3.0415466016016577,-49.83334031031029,1.477477479738809e-05,0.8333333333333334,0.0
VSA-upper-20260313T0610,9,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,483.27214000000004,49.23314811715475,369.73458158995817,64.30442485355645,0.0,-1.4560669470142784e-05,0.0,1.1368683772161603e-13
VSA-upper-20260403T1720,7,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,667.9915299999999,37.6382749152543,163.07966101694922,152.63946564971735,314.634148418079,-2.0000000048980837e-05,0.8571428571428571,1.1368683772161603e-13
VSA-upper-20260409T1405,22,1.0,4,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,823.9377600000003,200.39345932785793,342.7563086286286,157.70814704851855,123.07984200200201,2.9929929894478846e-06,0.8181818181818182,2.2737367544323206e-13
VSA-upper-20260519T1515,12,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,831.6245800000002,846.7444981456955,-227.9982119205302,-173.3942870198678,386.27252456953664,5.6225165778300834e-05,0.9166666666666666,2.2737367544323206e-13
VSA-upper-20260601T0550,7,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,506.91612999999995,-188.54124853556485,207.840669456067,487.61672820083686,0.0,-1.912133902237656e-05,1.0,0.0
VSA-upper-20260621T1955,17,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,419.76582999999994,236.4518895381883,148.39940793368862,34.91453252812306,0.0,0.0,1.0,-5.684341886080802e-14
VSA-upper-20260621T2010,9,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,511.45358999999996,483.01077133214926,20.934162226169363,7.508656441681353,0.0,0.0,1.0,0.0
VSA-upper-20260622T0630,18,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,389.97233000000006,-20.06198140911782,495.0113084665482,-84.9769970574305,0.0,1.4210854715202004e-14,1.0,1.7053025658242404e-13
VSA-upper-20260622T0720,5,1.0,1,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,275.41832,61.56925103611604,289.68466548253406,-75.83560651865018,0.0,1.00000000458067e-05,1.0,5.684341886080802e-14
VSA-upper-20260723T1610,9,1.0,3,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,810.31914,45.989336407327855,-16.67286918717862,215.49275784143958,565.5098949384112,1.9999999977926564e-05,0.5555555555555556,0.0
VSA-upper-20260802T0900,29,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,318.46319000000005,74.69840124124129,288.4486466166168,-96.27868757757759,51.59482335335332,6.366366307020144e-06,0.9310344827586207,-1.1368683772161603e-13
VSA-upper-20260818T1655,21,1.0,2,C-partial,Other LHS terms are an aggregate residual; switch composite is not causal attribution.,739.2577699999999,-194.54937974895398,645.9844351464434,262.92469200836825,24.89802184339152,7.507507575610362e-07,0.9523809523809523,0.0
